ARTURO CRISTIAN VERGARA ORTIZ,PARTIDO DEMOCRATA CRISTIANO,950000
ARTURO EUGENIO GUZMAN NUñEZ,PARTIDO DEMOCRATA CRISTIANO,1677780
ARTURO MOLINA HENRIQUEZ,PARTIDO DEMOCRATA CRISTIANO,26841171
ARTURO RIVERA ALTAMIRANO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,214000
ARTURO SAMUEL BAHAMONDES BUSTAMANTE,CONVERGENCIA SOCIAL,2840000
ARTURO SANCHEZ GATICA,N/A,15660176
ARTURO STORAKER MOLINA,UNION DEMOCRATA INDEPENDIENTE,2000000
ASHLY BASTIAN JOSEPH LEON MUñOZ,UNION PATRIOTICA,738000
ATILIO NARVAEZ PAEZ,UNION DEMOCRATA INDEPENDIENTE,1304720
ATRIX BADILLA HERNANDEZ,PARTIDO ECOLOGISTA VERDE,5240609
AUCAN HUILCAMAN PAILLAMA,IGUALDAD,14470590
AUGUSTO CESAR PARRA AHUMADA,EVOLUCION POLITICA,7235505
AURELIA ORMEñO CARVALLO,PARTIDO RADICAL DE CHILE,500000
AURORA ADELAIDA BENAVIDES ANDRADES,REVOLUCION DEMOCRATICA,5719003
AXEL GREGORIO GONZALEZ MANQUEIN,PARTIDO DEMOCRATA CRISTIANO,800000
AXEL PATRICIO GONZALEZ VALDEBENITO,PARTIDO DE LA GENTE,2775877
AZUL DIAZ TOMIC,N/A,1940000
BARBARA ANDREA CUBILLOS FLORES,PARTIDO HUMANISTA,2194900
BARBARA ANDREA VERA SEPULVEDA,PARTIDO DE LA GENTE,8324372
BARBARA ARANIBA VARGAS,PARTIDO ECOLOGISTA VERDE,1852445
BARBARA BELEN BRITO CARRASCO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,337500
BARBARA BUSTOS OSORIO,PARTIDO HUMANISTA,6310000
BARBARA CASANDRA ASTUDILLO DELGADO,CONVERGENCIA SOCIAL,1523792
BARBARA MARLENE GONZALEZ CONTRERAS,PARTIDO DE LA GENTE,1043525
BARBARA NATALY ANDREA FLORES ARAVENA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,661345
BARBARA PAVEZ GARCIA,PARTIDO REPUBLICANO DE CHILE,4300000
BASTIAN ALEXIS PIZARRO RIVERA,PARTIDO COMUNISTA DE CHILE,450000
BASTIAN ANDRES CALFIMAN ROJAS,PARTIDO DE LA GENTE,9722292
BASTIAN EDUARDO ABARZUA HERNANDEZ,COMUNES,2028110
BASTIAN ISRAEL CERDA MENAY,UNION PATRIOTICA,864100
BASTIAN ORDOñES ESCORZA,PARTIDO COMUNISTA DE CHILE,8619673
BAYRON MARTINEZ ULLOA,PARTIDO DEMOCRATA CRISTIANO,7502355
BEATRIZ ALEJANDRA BRAVO VACA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1860933
BEATRIZ ALEJANDRA FONSECA VILLALON,PARTIDO DEMOCRATA CRISTIANO,9651486
BEATRIZ DEL PILAR ALBORNOZ SOTO,PARTIDO COMUNISTA DE CHILE,9431800
BEATRIZ DEL TRANSITO MUñOZ OBANDO,CONVERGENCIA SOCIAL,200000
BEATRIZ GABRIELA LEONOR ANGELICA OLIVARES VELASCO,UNION PATRIOTICA,1370000
BEATRIZ MATURANA COSSIO,PARTIDO REPUBLICANO DE CHILE,26745483
BEATRIZ SANCHEZ CAñETE,UNION DEMOCRATA INDEPENDIENTE,1100000
BEATRIZ VANESA ANTILLANCA MANQUI,UNION DEMOCRATA INDEPENDIENTE,4132560
BEATRIZ VIVIANA MERCADO CONTRERAS,PARTIDO POR LA DEMOCRACIA,240000
BELEN ANGELICA BURGOS ROIG,REVOLUCION DEMOCRATICA,9287285
BENEDICTA GONZALEZ CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,2479223
BENEDICTA ISABEL RODRIGUEZ RUBIO,PARTIDO DE LA GENTE,952002
BENIGNO RETAMAL RODRIGUEZ,FEDERACION REGIONALISTA VERDE SOCIAL,8710501
BENIGNO ROBERTO QUIñONES LARA,PARTIDO DEMOCRATA CRISTIANO,2832275
BENITA TOLEDO LONCON,RENOVACION NACIONAL,2910385
BENITO ANTONIO DELGADO SALAZAR,PARTIDO DE LA GENTE,590000
BENITO BARRIA AGUILAR,PARTIDO DEMOCRATA CRISTIANO,1450001
BENJAMIN ALADINO CASTRO VARAS,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1136000
BENJAMIN LEONARDO FIGUEROA FIGUEROA,N/A,2304450
BENJAMIN LORCA INZUNZA,UNION DEMOCRATA INDEPENDIENTE,22992700
BENJAMIN MARCELO ROBLES TOLEDO,PARTIDO DEMOCRATA CRISTIANO,5756150
BENJAMIN MORENO BASCUR,PARTIDO REPUBLICANO DE CHILE,76796806
BERNARDITA DEL CARMEN LEAL TRIVIñO,UNION DEMOCRATA INDEPENDIENTE,1720500
BERNARDO ALEJANDRO YEVENES CARVAJAL,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,30000
BERNARDO CORNEJO CERON,PARTIDO DEMOCRATA CRISTIANO,30106590
BERNARDO ENRIQUE OLIVOS AZUA,PARTIDO DE LA GENTE,2250432
BERNARDO IVAN TORRES ARAVENA,PARTIDO DE LA GENTE,390000
BERNARDO JOSE ARRIAZA GONZALEZ,PARTIDO DEMOCRATA CRISTIANO,4633990
BERNARDO JOSE BERGER FETT,RENOVACION NACIONAL,33388780
BERTA DEL CARMEN DE LA FUENTE VALENZUELA,PARTIDO RADICAL DE CHILE,2290000
BERTA DEL CARMEN MONTECINOS DURAN,PARTIDO PROGRESISTA DE CHILE,3750400
BETTY TERRAZAS SOZA,EVOLUCION POLITICA,340000
BETZABE MARYOLIN LLARAS EADE,EVOLUCION POLITICA,918000
BIANCA ELIZABETH CARRASCO MONTECINOS,RENOVACION NACIONAL,13422854
BLADIMIR FERNANDO ACEITON MORAGA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,214000
BLADIMIR HIPOLITO PAINECURA QUIRILAO,PARTIDO POR LA DEMOCRACIA,3952603
BLANCA ELENA ARAYA ZEPEDA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,3291559
BORIS ALEJANDRO ABALLAY ABALLAY,IGUALDAD,602496
BORIS ANTHONY BARRERA MORENO,PARTIDO COMUNISTA DE CHILE,49122147
BORIS BRIONES SOTO,REVOLUCION DEMOCRATICA,5784391
BORIS CRISTIAN AEDO TORRES,PARTIDO COMUNISTA DE CHILE,2691016
BORIS DURAN REYES,PARTIDO SOCIALISTA DE CHILE,26433630
BORIS LEANDRO MARTINEZ LABRA,PARTIDO PROGRESISTA DE CHILE,60000
BRENDA DEL CARMEN VIGUERAS MATAMALA,PARTIDO DEMOCRATA CRISTIANO,5244340
BRENDA PEREZ GODOY,FEDERACION REGIONALISTA VERDE SOCIAL,711318
BRIAN RIVAS TIZNADO,PARTIDO ECOLOGISTA VERDE,4055176
BRIAN VILLALOBOS RETAMAL,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1452000
BRIDIT ULLOA ESPINOZA,PARTIDO ECOLOGISTA VERDE,1491733
BRIGIDA BEROIZA LEVI,PARTIDO CONSERVADOR CRISTIANO,1681433
BRISA ZULEMA ZUñIGA GUZMAN,PARTIDO COMUNISTA DE CHILE,2680000
BRITANY SCARLETT PUENTE VILLALOBOS,PARTIDO PROGRESISTA DE CHILE,845000
BYRON BENJAMIN BUSTOS MALDONADO,UNION PATRIOTICA,1259100
CAMILA ALEJANDRA FLORES OPORTO,RENOVACION NACIONAL,57949980
CAMILA ALEJANDRA MEDINA GAETE,UNION DEMOCRATA INDEPENDIENTE,7645000
CAMILA ALONDRA POLIZZI FONCECA,PARTIDO RADICAL DE CHILE,14021000
CAMILA ANDREA DELGADO TRONCOSO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,5550000
CAMILA ANDREA NAVARRO PINO,PARTIDO COMUNISTA DE CHILE,3601601
CAMILA ANDREA PEñA OSORIO,REVOLUCION DEMOCRATICA,4210000
CAMILA ARENAS CASTILLO,CONVERGENCIA SOCIAL,24983720
CAMILA BRUNA FAUNDES,PARTIDO POR LA DEMOCRACIA,13152365
CAMILA CONSTANZA LAZO MOLINA,COMUNES,4154999
CAMILA CRISTINA MEZA HERRERA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,2432690
CAMILA ESTRELLA TAPIA NEIRA,REVOLUCION DEMOCRATICA,4745445
CAMILA FERNANDA AGUILAR TORRES,PARTIDO DE LA GENTE,562059
CAMILA FERNANDA AHUMADA ORTIZ,PARTIDO COMUNISTA DE CHILE,2883152
CAMILA FERNANDA ARRIAGADA GONZALEZ,IGUALDAD,5570000
CAMILA FERNANDA MUSANTE MULLER,COMUNES,43988946
CAMILA FERNANDA SALAS MORALES,RENOVACION NACIONAL,10269432
CAMILA IGNACIA BRICEñO CARRASCO,PARTIDO DEMOCRATA CRISTIANO,27858110
CAMILA ISIDORA NAVARRO VARGAS,CONVERGENCIA SOCIAL,14789910
CAMILA JUANA VERGARA QUELEMPAN,PARTIDO COMUNISTA DE CHILE,2830000
CAMILA PAZ CACERES FUENTES,PARTIDO HUMANISTA,9999733
CAMILA PAZ CASTILLO GUERRERO,REVOLUCION DEMOCRATICA,30705452
CAMILA PAZ NUñEZ PALOMINO,PARTIDO HUMANISTA,888000
CAMILA RUZLAY ROJAS VALDERRAMA,COMUNES,33426895
CAMILA SALGADO CARRILLO,EVOLUCION POLITICA,3012498
CAMILA VALDERRAMA VALDERRAMA,EVOLUCION POLITICA,4781693
CAMILA VANESSA CARTES CORDERO,IGUALDAD,3348887
CAMILO ANDRE BASTIAS FLORES,CIUDADANOS,5580000
CAMILO ANTILEO ESPINA,PARTIDO ECOLOGISTA VERDE,18008476
CAMILO ANTONIO CAMMAS BRANGIER,PARTIDO REPUBLICANO DE CHILE,12309786
CAMILO DEL ROSARIO ROMERO PINILLA,PARTIDO CONSERVADOR CRISTIANO,3036230
CAMILO JIMENEZ MARCHANT,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,2509000
CAMILO MARCELO HENRIQUEZ MAUREIRA,PARTIDO DE LA GENTE,222292
CAMILO MARTIN JOFRE CAñIPA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1164468
CAMILO MORAN BAHAMONDES,RENOVACION NACIONAL,41266484
CAMILO ROJAS ARANCIBIA,PARTIDO SOCIALISTA DE CHILE,4520359
CAMILO VALDES VEGA,PARTIDO SOCIALISTA DE CHILE,1700000
CARLA ACEVEDO RIVEROS,PARTIDO COMUNISTA DE CHILE,1180000
CARLA ANDREA CONTRERAS BAHAMONDES,UNION DEMOCRATA INDEPENDIENTE,1816600
CARLA ANDREA GONZALEZ LIAPIZ,CENTRO UNIDO,4011270
CARLA ANDREA MORALES MALDONADO,RENOVACION NACIONAL,27381785
CARLA ANDREA RAMIREZ GALVEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1815552
CARLA ANDREA VILLEGAS VASQUEZ,CENTRO UNIDO,1236800
CARLA DANIELA AMTHAUER GONZALEZ,PARTIDO DE LA GENTE,1491360
CARLA DANIELA MARTINEZ RUIZ,PARTIDO DEMOCRATA CRISTIANO,1880780
CARLA GUAITA CARRIZO,UNION DEMOCRATA INDEPENDIENTE,11075000
CARLA HORMAECHEA MENA,EVOLUCION POLITICA,100000
CARLA MANTEROLA ACLE,CENTRO UNIDO,4357908
CARLA NATALIA ALLENDES SOZA,IGUALDAD,5552498
CARLA SOFIA CASTILLO FLORES,UNION DEMOCRATA INDEPENDIENTE,10600000
CARLA VIVIANA PEñA RIOS,PARTIDO COMUNISTA DE CHILE,1380000
CARLO CESAR LORENZO PRATO ROMAN,PARTIDO REPUBLICANO DE CHILE,200000
CARLOS ALARCON QUINTEROS,PARTIDO POR LA DEMOCRACIA,10422110
CARLOS ALBERTO HUAIQUINAO GONZALEZ,EVOLUCION POLITICA,3279046
CARLOS ALBERTO MELLA LATORRE,PARTIDO DE LA GENTE,4645000
CARLOS ALBERTO NAVARRO GALLINATO,PARTIDO HUMANISTA,2000000
CARLOS ALBERTO RODRIGUEZ RODRIGUEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1849076
CARLOS ALBERTO ROSAS VALENZUELA,UNION DEMOCRATA INDEPENDIENTE,5664201
CARLOS ALBERTO SOTO ANGUITA,PARTIDO DEMOCRATA CRISTIANO,1500000
CARLOS ALBERTO VASQUEZ DICKINSON,RENOVACION NACIONAL,8665921
CARLOS ALBERTO ZAPATA PAVIE,PARTIDO DEMOCRATA CRISTIANO,900000
CARLOS ALBINO ESCOBAR PAREDES,PARTIDO DEMOCRATA CRISTIANO,24665920
CARLOS ALEJANDRO GONZALEZ PEREZ,PARTIDO REPUBLICANO DE CHILE,5290000
CARLOS ALEJANDRO VERA VEGA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1679883
CARLOS ALFONSO ARELLANO GAJARDO,PARTIDO REPUBLICANO DE CHILE,4254600
CARLOS ALFONSO GUARDA ROSSLER,UNION DEMOCRATA INDEPENDIENTE,800000
CARLOS ALFREDO OYARZUN CONCHA,UNION DEMOCRATA INDEPENDIENTE,28223375
CARLOS ALFREDO ROQUE RAMIREZ,PARTIDO PROGRESISTA DE CHILE,2112250
CARLOS ALONSO DIAZ ROJAS,PARTIDO HUMANISTA,1500000
CARLOS AMTMANN MOYANO,PARTIDO DEMOCRATA CRISTIANO,25643700
CARLOS ANDRES BURGOS MARTINEZ,REVOLUCION DEMOCRATICA,1050000
CARLOS ANDRES MUñOZ DIAZ,PARTIDO HUMANISTA,2009000
CARLOS ANDRES OPAZO OLAVARRIA,UNION DEMOCRATA INDEPENDIENTE,2760595
CARLOS ANDRES POBLETE GALVEZ,IGUALDAD,4657431
CARLOS ANTONIO AVILA PARRAGUEZ,UNION DEMOCRATA INDEPENDIENTE,1100000
CARLOS ARAYA SANDOVAL,PARTIDO POR LA DEMOCRACIA,4114010
CARLOS ARIEL ARAGAY PALMA,REVOLUCION DEMOCRATICA,2948665
CARLOS BARRALES ORTEGA,FEDERACION REGIONALISTA VERDE SOCIAL,357000
CARLOS BIANCHI CHELECH,N/A,17135538
CARLOS CAMILO SILVA VENEGAS,PARTIDO DE LA GENTE,11312659
CARLOS CHAPARRO VARGAS,UNION DEMOCRATA INDEPENDIENTE,15544000
CARLOS CISTERNA PARRA,UNION DEMOCRATA INDEPENDIENTE,15682000
CARLOS COFRE SILVA,PARTIDO SOCIALISTA DE CHILE,2600000
CARLOS CONTRERAS PARRA,IGUALDAD,6618667
CARLOS DANIEL MANCILLA RIVEROS,PARTIDO DEMOCRATA CRISTIANO,3372719
CARLOS DANIEL PEREZ VALENZUELA,CENTRO UNIDO,363918
CARLOS EDUARDO PEREZ LLEWELLYN,PARTIDO DEMOCRATA CRISTIANO,800000
CARLOS EDUARDO RUIZ BENITEZ,RENOVACION NACIONAL,2898411
CARLOS ENRIQUE FERRY CAMPODONICO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1307442
CARLOS ENRIQUE LEAL ACEVEDO,UNION DEMOCRATA INDEPENDIENTE,650000
CARLOS ENRIQUE RIVAS GONZALEZ,PARTIDO COMUNISTA DE CHILE,1441288
CARLOS ENRIQUE VEGA RAMOS,CENTRO UNIDO,5789153
CARLOS ENRIQUE VEGAS BERNAL,REVOLUCION DEMOCRATICA,1535742
CARLOS FARAH ZERENE,CENTRO UNIDO,2364446
CARLOS FLORES NAVARRETE,PARTIDO RADICAL DE CHILE,6073728
CARLOS FORTUNATO POBLETE AVILA,PARTIDO COMUNISTA DE CHILE,812000
CARLOS FRANCISCO AGUILAR VOLTA,CONVERGENCIA SOCIAL,3223000
CARLOS GERALDO ITURRIETA CLOBARES,UNION PATRIOTICA,12046966
CARLOS GONZALEZ HERRERA,EVOLUCION POLITICA,7009780
CARLOS GREZ ROJAS,IGUALDAD,1835400
CARLOS GUTIERREZ PEREZ,PARTIDO RADICAL DE CHILE,750000
CARLOS HENRIQUEZ RAMIREZ,FEDERACION REGIONALISTA VERDE SOCIAL,1700261
CARLOS HERIBERTO GALLARDO PEREZ,PARTIDO SOCIALISTA DE CHILE,2539192
CARLOS HIDALGO VARELA,PARTIDO POR LA DEMOCRACIA,5943749
CARLOS HUMBERTO GONZALEZ GONZALEZ,EVOLUCION POLITICA,3822009
CARLOS IGNACIO KUSCHEL SILVA,RENOVACION NACIONAL,85744390
CARLOS JAVIER MIRANDA ROZAS,PARTIDO COMUNISTA DE CHILE,1645360
CARLOS MANUEL MARDONES ORMAZABAL,EVOLUCION POLITICA,4881625
CARLOS MARCELO FERNANDEZ BLANCO,RENOVACION NACIONAL,1395000
CARLOS MARCELO MUñOZ TRONCOSO,PARTIDO PROGRESISTA DE CHILE,3300000
CARLOS MIGUEL RAMIREZ PALMA,FEDERACION REGIONALISTA VERDE SOCIAL,1924970
CARLOS MIRANDA MUñOZ,PARTIDO ECOLOGISTA VERDE,3212882
CARLOS OMAR QUINTUL CEA,UNION DEMOCRATA INDEPENDIENTE,500000
CARLOS OROS AHUMADA,FEDERACION REGIONALISTA VERDE SOCIAL,613411
CARLOS ORTEGA AEDO,PARTIDO RADICAL DE CHILE,6380000
CARLOS PARRA MERINO,PARTIDO RADICAL DE CHILE,6487000
CARLOS PATRICIO SUAREZ GAETE,PARTIDO RADICAL DE CHILE,1409104
CARLOS RICHARD CASTRO FUENTEALBA,CENTRO UNIDO,4500000
CARLOS ROBERTO LEZAETA CABRERA,REVOLUCION DEMOCRATICA,9073771
CARLOS ROBERTO MUñOZ REYES,CONVERGENCIA SOCIAL,425850
CARLOS ROBERTO TRAUB GAINSBORG,PARTIDO REPUBLICANO DE CHILE,2622377
CARLOS RODRIGO CANTILLANO LEON,CIUDADANOS,500000
CARLOS SAUL VALENZUELA VILLAR,PARTIDO DE LA GENTE,81000
CARLOS SOTO GUTIERREZ,PARTIDO SOCIALISTA DE CHILE,23030965
CARLOS TRUJILLO AMPUERO,UNION DEMOCRATA INDEPENDIENTE,800001
CARLOS VICENTE CAMPOS SAIGG,RENOVACION NACIONAL,1305000
CARLOS VICTORIANO PAILLALEF ANTICOY,PARTIDO DEMOCRATA CRISTIANO,800000
CARLOS WARD EDWARDS,UNION DEMOCRATA INDEPENDIENTE,34689784
CARLOS YUSTA MANTEROLA,PARTIDO RADICAL DE CHILE,3435000
CARMEN ADELAIDA HERTZ CADIZ,PARTIDO COMUNISTA DE CHILE,29672888
CARMEN ELISA LAPORTE URIBE,PARTIDO SOCIALISTA DE CHILE,9478731
CARMEN FABIOLA ARENAS SEPULVEDA,N/A,2163000
CARMEN GLORIA GARATE SILVA,PARTIDO DE LA GENTE,6057278
CARMEN GLORIA GONZALEZ BURNS,PARTIDO DE LA GENTE,1970959
CARMEN LIA VERGARA BERTON,PARTIDO DEMOCRATA CRISTIANO,2212684
CARMEN PATRICIA IBAñEZ SOTO,RENOVACION NACIONAL,35208166
CARMEN VICTORIA CARRILLO EPUñAN,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,332000
CARMINA IVONNE FARAH RODRIGUEZ,CENTRO UNIDO,3367664
CAROL VARAS PANTOJA,PARTIDO ECOLOGISTA VERDE,1736128
CAROLA ANDREA BRIONES CORTEZ,RENOVACION NACIONAL,5455000
CAROLA CABEZA FUENTES,UNION DEMOCRATA INDEPENDIENTE,2749390
CAROLA PIA NARANJO INOSTROZA,PARTIDO DEMOCRATA CRISTIANO,14586438
CAROLA SILVANA POUPIN MORAGA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,3433220
CAROLA VARGAS HIGUERAS,PARTIDO ECOLOGISTA VERDE,5535637
CAROLINA ALCAIDE PACHECO,UNION DEMOCRATA INDEPENDIENTE,1000000
CAROLINA ALEJANDRA GOMEZ CACERES,EVOLUCION POLITICA,1260001
CAROLINA ANDREA CHAVEZ ECHEVERRIA,RENOVACION NACIONAL,25186599
CAROLINA ANDREA DOWNEY DIAZ,PARTIDO DE LA GENTE,3664828
CAROLINA ANDREA EMPARAN RAMIREZ,PARTIDO DE LA GENTE,435612
CAROLINA ANDREA ESQUIVEL LOPEZ,FEDERACION REGIONALISTA VERDE SOCIAL,1566767
CAROLINA ANDREA FLORES MARIN,CIUDADANOS,5894480
CAROLINA ANDREA MIRANDA FUENTES,PARTIDO HUMANISTA,704000
CAROLINA ANDREA MONTENEGRO ROJAS,RENOVACION NACIONAL,5080200
CAROLINA ANDREA PONCE ARRIAGADA,PARTIDO HUMANISTA,680000
CAROLINA ANDREA ZUñIGA BRITO,UNION DEMOCRATA INDEPENDIENTE,17432003
CAROLINA ANGELA GARATE VERGARA,PARTIDO REPUBLICANO DE CHILE,5787574
CAROLINA ARREDONDO MIRANDA,PARTIDO ECOLOGISTA VERDE,2781101
CAROLINA BEATRIZ CABELLO VALENZUELA,UNION PATRIOTICA,2700000
CAROLINA CARCAMO HERNANDEZ,PARTIDO DEMOCRATA CRISTIANO,28477212
CAROLINA CUCUMIDES CALDERON,PARTIDO SOCIALISTA DE CHILE,57889104
CAROLINA DE LOS ANGELES CISTERNAS CEPEDA,PARTIDO DE LA GENTE,9920
CAROLINA EILYN GONZALEZ ABARCA,PARTIDO DE LA GENTE,1456514
CAROLINA FERNANDEZ GONZALEZ,PARTIDO ECOLOGISTA VERDE,10154441
CAROLINA FERNANDOY VALENCIA,PARTIDO ECOLOGISTA VERDE,2377960
CAROLINA GATICA LOAIZA,PARTIDO RADICAL DE CHILE,430000
CAROLINA INES GONZALEZ HERNANDEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1757000
CAROLINA INES GONZALEZ VELASQUEZ,PARTIDO HUMANISTA,1330000
CAROLINA JEANNETTE MONSALVES SANHUEZA,IGUALDAD,1100000
CAROLINA JENNIFER MIRANDA LEIVA,PARTIDO DE LA GENTE,245800
CAROLINA JUDITH MOSCOSO CARRASCO,PARTIDO DE LA GENTE,4287202
CAROLINA LAVIN ALIAGA,UNION DEMOCRATA INDEPENDIENTE,117778774
CAROLINA MACARENA VELASQUEZ VEGA,REVOLUCION DEMOCRATICA,2550611
CAROLINA MAGDALENA REBOLLEDO REBOLLEDO,PARTIDO COMUNISTA DE CHILE,1890040
CAROLINA MARITZA MUñOZ PILQUINAO,PARTIDO REPUBLICANO DE CHILE,320000
CAROLINA MARTINEZ SANTELICES,PARTIDO ECOLOGISTA VERDE,6375764
CAROLINA MARZAN PINTO,PARTIDO POR LA DEMOCRACIA,56124661
CAROLINA MENDEZ REYES,UNION DEMOCRATA INDEPENDIENTE,7637025
CAROLINA NAVARRO ORTIZ,UNION DEMOCRATA INDEPENDIENTE,4354025
CAROLINA OLATE SANCHEZ,PARTIDO NACIONAL CIUDADANO,2213400
CAROLINA OTEIZA FUENZALIDA,PARTIDO SOCIALISTA DE CHILE,25771150
CAROLINA SANTIS GONZALEZ,IGUALDAD,14161600
CAROLINA SILVANA FIGUEROA OLAVE,PARTIDO DE LA GENTE,1733481
CAROLINA SUSANA CARRASCO BELTRAN,PARTIDO HUMANISTA,450000
CAROLINA TELLO ROJAS,PARTIDO COMUNISTA DE CHILE,5813926
CAROLINA ZEPEDA TABILO,PARTIDO ECOLOGISTA VERDE,1022580
CAROLINE ORTEGA ORTEGA,EVOLUCION POLITICA,3152908
CATALINA ANDREA POZO LAGOS,PARTIDO PROGRESISTA DE CHILE,3820000
CATALINA CHAPPUZEAU LOPEZ,PARTIDO REPUBLICANO DE CHILE,0
CATALINA DANIELA CABRERA MALDONADO,PARTIDO RADICAL DE CHILE,800000
CATALINA DEL REAL MIHOVILOVIC,RENOVACION NACIONAL,67449298
CATALINA DEL ROSARIO SALVO ALFARO,PARTIDO DE LA GENTE,427000
CATALINA HOTT SOLIS,PARTIDO POR LA DEMOCRACIA,6486825
CATALINA ILONA IO PEREZ SALINAS,REVOLUCION DEMOCRATICA,33263952
CATALINA OLAVARRIA NELSON,UNION DEMOCRATA INDEPENDIENTE,38475839
CATALINA VALESKA VALENZUELA MAUREIRA,PARTIDO HUMANISTA,6200000
CATERINA TERESA SIMONCELLI FRACCHIA,IGUALDAD,13636002
CATHERINE ALEJANDRA PACHECO ORIAS,PARTIDO REPUBLICANO DE CHILE,505000
CATHERINE ANDREA CANCINO NUñEZ,UNION PATRIOTICA,859300
CATHERINE CASTILLO SANHUEZA,IGUALDAD,1700000
CATHERINE EUGENIA CEBULJ NAVARRETE,PARTIDO REPUBLICANO DE CHILE,1600000
CATHERINE MARLENE SANCHEZ GUTIERREZ,CENTRO UNIDO,5029563
CATHERINE VALEZKA FUENTES URRA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,218690
CECILIA DEL PILAR PALACIOS LEIVA,PARTIDO COMUNISTA DE CHILE,7255000
CECILIA IVONNE PARHAM MUCARQUER,RENOVACION NACIONAL,20704740
CECILIA JEANNETTE NUñEZ NAVARRETE,RENOVACION NACIONAL,1215000
CECILIA MUñOZ MUñOZ,PARTIDO DEMOCRATA CRISTIANO,1700000
CECILIA SOLEDAD MANZANO GARCES,PARTIDO DEMOCRATA CRISTIANO,4332200
CECILIA SUSANA COLLAO CARVAJAL,PARTIDO REPUBLICANO DE CHILE,807020
CECILIA TEODOLFINA GARCIA DOMINGUEZ,PARTIDO DE LA GENTE,441000
CECILIA VASQUEZ CIRES,PARTIDO ECOLOGISTA VERDE,4274089
CECILIA VICTORIA SANCHEZ VALENZUELA,N/A,904450
CELESTE JIMENEZ RIVEROS,PARTIDO ECOLOGISTA VERDE,104788341
CELIA ROSA ROJAS ROJAS,EVOLUCION POLITICA,2161441
CELIE RENEE ARAYA ESCOBAR,CIUDADANOS,6854220
CELIN ANTONIO MORENO CRUZ,RENOVACION NACIONAL,25790401
CELSO NASARIO CALFULLAN CAMPOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,6300000
CESAR ABRAHAM SUAY JEREZ,PARTIDO DE LA GENTE,3406807
CESAR ADOLFO MATEO PARRAGUEZ,PARTIDO REPUBLICANO DE CHILE,291550
CESAR ALEJANDRO LAGOS VERGARA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,232000
CESAR ALEJANDRO TAPIA MADRID,PARTIDO DE LA GENTE,530000
CESAR ANDRES LEVIO MARTINEZ,PARTIDO DE LA GENTE,2825000
CESAR ANDRES RETAMAL MONSALVES,UNION PATRIOTICA,1233000
CESAR ANTONIO ARAYA GARCIA,CENTRO UNIDO,9019204
CESAR ANTONIO MOREIRA OSSWALD,N/A,182612
CESAR ANTONIO ROJAS TORO,PARTIDO DE LA GENTE,9212808
CESAR ANTONIO URRA ARAYA,PARTIDO DEMOCRATA CRISTIANO,1364840
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE,43188490
CESAR CASTILLO MALDONADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,3580231
CESAR ERNESTO SANTIBAñEZ RUBIO,PARTIDO RADICAL DE CHILE,500000
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE,13166901
CESAR FRANCISCO CARVAJAL MANSILLA,PARTIDO DE LA GENTE,3347375
CESAR IVAN VERGARA FUENTES,UNION DEMOCRATA INDEPENDIENTE,1500000
CESAR LEIVA RUBIO,N/A,22254299
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE,15013009
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,3643501
CESAR OCTAVIO CARCAMO SANTIBAñEZ,PARTIDO COMUNISTA DE CHILE,292080
CESAR OMAR ALDERETE HERRERA,PARTIDO DE LA GENTE,110000
CESAR PASTEN SILVA,N/A,4599110
