NOMBRE DEL CANDIDATO,NOMBRE PARTIDO, MONTO 
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 25,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 132,700 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 150,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 150,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 450,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 60,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 582,700 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 582,700 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO, 1 
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 700,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 5,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 1,500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 3,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 3,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 40,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 3,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 580,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 150,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 60,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 80,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 350,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 582,700 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 80,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 101,204 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 70,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 7,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 550,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 12,069,305 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO, - 
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO, - 
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 17,797,065 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 550,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 500,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 40,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 125,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 2,000,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 580,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALBERTO UNDURRAGA VICUñA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
ALBERTO VELASQUEZ CASTRO,EVOLUCION POLITICA," 100,000 "
ALBERTO VELASQUEZ CASTRO,EVOLUCION POLITICA," 1,050,000 "
ALBERTO VELASQUEZ CASTRO,EVOLUCION POLITICA," 280,000 "
ALBERTO VELASQUEZ CASTRO,EVOLUCION POLITICA," 800,801 "
ALBERTO VELASQUEZ CASTRO,EVOLUCION POLITICA," 237,000 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 200,000 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 2,500,000 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 2,083,469 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 425,000 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 450,000 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 450,000 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE," 214,200 "
ALDO CORTES QUINTANA,PARTIDO SOCIALISTA DE CHILE, - 
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 700,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 400,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 7,000,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 5,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 1,500 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 20,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 15,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 6,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 66,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 86,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 16,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 60,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 28,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 200,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 1,123,360 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 10,390,157 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 52,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 76,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 76,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 96,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 72,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 72,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 72,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 2,100,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 24,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 44,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 72,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 72,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 44,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 12,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 72,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 16,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 16,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 64,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 16,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 12,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 28,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 36,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 40,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 16,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO, - 
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO, - 
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO, - 
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO, - 
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 2,372,911 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 3,267,816 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 3,370,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 856,800 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 3,000,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 12,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 36,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 48,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 56,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 32,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 52,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 64,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 32,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 44,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 56,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 24,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 54,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 32,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 52,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 56,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 44,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 8,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 250,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 300,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 1,800,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 12,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 32,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 24,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALDO MARDONES ALARCON,PARTIDO DEMOCRATA CRISTIANO," 4,000 "
ALEJANDRA AHUMADA CORVALAN,FEDERACION REGIONALISTA VERDE SOCIAL," 2,140,000 "
ALEJANDRA AHUMADA CORVALAN,FEDERACION REGIONALISTA VERDE SOCIAL," 2,200,000 "
ALEJANDRA AHUMADA CORVALAN,FEDERACION REGIONALISTA VERDE SOCIAL," 900,000 "
ALEJANDRA AHUMADA CORVALAN,FEDERACION REGIONALISTA VERDE SOCIAL," 600,000 "
ALEJANDRA AILLAPAN HUIRIQUEO,PARTIDO HUMANISTA," 90,000 "
ALEJANDRA AILLAPAN HUIRIQUEO,PARTIDO HUMANISTA," 1,000,000 "
ALEJANDRA AILLAPAN HUIRIQUEO,PARTIDO HUMANISTA," 500,000 "
ALEJANDRA AILLAPAN HUIRIQUEO,PARTIDO HUMANISTA," 250,000 "
ALEJANDRA AILLAPAN HUIRIQUEO,PARTIDO HUMANISTA," 979,700 "
ALEJANDRA AURORA BARTSCH CARVALLO,PARTIDO SOCIALISTA DE CHILE," 1,250,000 "
ALEJANDRA AURORA BARTSCH CARVALLO,PARTIDO SOCIALISTA DE CHILE," 3,680,404 "
ALEJANDRA AURORA BARTSCH CARVALLO,PARTIDO SOCIALISTA DE CHILE," 10,000,000 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 600,000 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 300,000 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 100,000 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 200,000 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 300,000 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 1,575,241 "
ALEJANDRA CARREñO PEREZ,PARTIDO DE LA GENTE," 256,787 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 470,580 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 470,580 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 757,223 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 250,000 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 250,000 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 110,000 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 600,000 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 310,000 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 250,000 "
ALEJANDRA CARROZA LLANCALAHUEN,PARTIDO ECOLOGISTA VERDE," 30,098 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 250,000 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 500,000 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 100,000 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 50,000 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 100,000 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 800,000 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 199,920 "
ALEJANDRA DEL ROSARIO PEREZ MUñOZ,PARTIDO COMUNISTA DE CHILE," 150,000 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO, - 
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 25,000 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO, - 
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 2,033,843 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 3,000 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO, 465 
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 10,000 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 1,255,450 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 200,000 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 100,210 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 200,000 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 3,465 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 237,035 "
ALEJANDRA ESTER MUñOZ ORELLANA,CENTRO UNIDO," 586,358 "
ALEJANDRA ESTER OLIVARES ZAMORA,COMUNES," 100,000 "
ALEJANDRA ESTER OLIVARES ZAMORA,COMUNES," 1,000 "
ALEJANDRA ESTER OLIVARES ZAMORA,COMUNES," 100,000 "
ALEJANDRA ESTER OLIVARES ZAMORA,COMUNES," 300,000 "
ALEJANDRA ESTER OLIVARES ZAMORA,COMUNES," 11,000 "
ALEJANDRA EVELYN APABLAZA ELIZONDO,PARTIDO REPUBLICANO DE CHILE," 242,156 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 26,222,054 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 1,000,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 10,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 50,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 30,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 150,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 135,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 165,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 150,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 165,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 120,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 135,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 10,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 50,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 30,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 100,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 200,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 30,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 180,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 180,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 45,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 1,000,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 100,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 500,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 250,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 400,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 400,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 20,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 230,000 "
ALEJANDRA FRANCISCA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE," 50,000 "
